UF,MUNICIPIO,DEPENDENCIAADMINISTRATIVA,TIPO,MODALIDADEENSINO,CURSO,ANOHOMOLOGACAO,VAGASHOMOLOGADAS
SP,Garça,PÚBLICA,FIC,ENSINO PRESENCIAL,Manicure e Pedicure,2018,20
SP,Garça,PÚBLICA,FIC,ENSINO PRESENCIAL,Maquiador,2018,20
SP,Garça,PÚBLICA,FIC,ENSINO PRESENCIAL,Padeiro,2014,30
SP,Garça,PÚBLICA,FIC,ENSINO PRESENCIAL,Pintor de Obras Imobiliárias,2018,20
SP,Guaratinguetá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Estética,2014,55
SP,Guaratinguetá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Farmácia,2014,50
SP,Guaratinguetá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2014,145
SP,Guaratinguetá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2014,110
SP,Guaratinguetá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Radiologia,2014,145
SP,Guaratinguetá,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Cozinha,2020,20
SP,Guaratinguetá,PÚBLICA,FIC,ENSINO PRESENCIAL,Horticultor Orgânico,2018,20
SP,Guaratinguetá,PÚBLICA,FIC,ENSINO PRESENCIAL,Horticultor Orgânico,2020,40
SP,Guaratinguetá,PÚBLICA,FIC,ENSINO PRESENCIAL,Padeiro,2018,40
SP,Guaratinguetá,PÚBLICA,FIC,ENSINO PRESENCIAL,Padeiro,2020,20
SP,Guaratinguetá,SISTEM S,FIC,ENSINO A DISTÂNCIA,Operador de Caixa,2015,30
SP,Guaratinguetá,SISTEM S,FIC,ENSINO A DISTÂNCIA,Vendedor,2015,40
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Agente de Informações Turísticas,2011,30
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,AGENTE DE VIAGENS,2011,30
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Almoxarife,2011,40
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Almoxarife,2014,40
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2011,50
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2014,40
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Crédito e Cobrança,2014,20
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Faturamento,2011,10
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2011,20
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Financeiro,2011,10
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR ADMINISTRATIVO,2011,80
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Auxiliar de Pessoal,2011,10
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Cuidador de Idoso,2011,70
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2011,30
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2014,40
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,RECEPCIONISTA EM MEIOS DE HOSPEDAGEM,2011,40
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2011,20
SP,Guaratinguetá,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2014,50
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Administração,2011,44
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Comércio,2011,44
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Estética,2011,5
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Guia de Turismo,2011,36
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Guia de Turismo,2014,20
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Massoterapia,2011,6
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Meio Ambiente,2011,31
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Recursos Humanos,2011,16
SP,Guaratinguetá,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Segurança do Trabalho,2011,9
SP,Guariba,PÚBLICA,FIC,ENSINO PRESENCIAL,Almoxarife,2020,20
SP,Guariba,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2020,20
SP,Guariba,PÚBLICA,FIC,ENSINO PRESENCIAL,Horticultor Orgânico,2020,20
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Eletrotécnica,2014,90
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Enfermagem,2014,200
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Farmácia,2014,40
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Farmácia,2015,100
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Guia de Turismo,2014,40
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2014,140
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2014,180
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Nutrição e Dietética,2014,80
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Petróleo e Gás,2014,40
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Portos,2015,100
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Radiologia,2014,120
SP,Guarujá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,TÉCNICO EM SEGURANÇA DO TRABALHO,2014,300
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Informações Turísticas,2015,20
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Recepção e Reservas em Meios de Hospedagem,2012,31
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Recepção e Reservas em Meios de Hospedagem,2015,20
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2012,31
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Operação de Logística Portuária,2012,30
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Camareira em Meios de Hospedagem,2012,31
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Copeiro,2012,31
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Garçom,2012,31
SP,Guarujá,PÚBLICA,FIC,ENSINO PRESENCIAL,Organizador de Eventos,2015,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Confeccionador de Bolsas em Tecido,2014,40
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Confeiteiro,2011,16
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Confeiteiro,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Costureiro de Máquina Reta e Overloque,2014,21
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Costureiro Industrial do Vestuário,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Cuidador de Idoso,2011,40
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Desenhista Mecânico,2011,288
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Desenhista Mecânico,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Eletricista de Automóveis,2014,28
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Eletricista Industrial,2011,16
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Eletricista Instalador Predial de Baixa Tensão,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Embalador,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Espanhol Aplicado a Serviços Turísticos,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Garçom,2011,40
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Garçom,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,GARÇOM BÁSICO,2011,60
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Impressor de Offset,2014,40
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Impressor Flexográfico,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Inglês Aplicado a Serviços Turísticos,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Inglês Básico,2014,100
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Jardineiro,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Manicure e Pedicure,2011,75
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Manicure e Pedicure,2014,120
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,"Mecânico de Freios, Suspensão e Direção de Veículos Leves",2011,44
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,MECÂNICO DE MANUTENÇÃO DE MOTORES CICLO OTTO,2011,80
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motores Ciclo Otto,2011,64
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motores Ciclo Otto,2014,48
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Mestre de Obras,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Monitor de Recreação,2011,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Montador de Fôrma,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Montador de Painéis Elétricos,2011,32
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Montador de Painéis Elétricos,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Montador e Reparador de Computadores,2014,96
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2011,111
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2014,96
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Injetora e Extrusora de Plástico,2011,36
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Injetora e Extrusora de Plástico,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,OPERADOR DE LINHA DE MONTAGEM DE EQUIPAMENTOS ELETRÔNICOS,2011,128
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Supermercados,2011,60
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Supermercados,2014,2
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Telemarketing,2014,22
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Organizador de Eventos,2013,16
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Padeiro,2011,16
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Padeiro,2014,32
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Pedreiro de Alvenaria,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Pedreiro de Revestimentos em Argamassa,2014,20
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Pizzaiolo,2011,12
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Pizzaiolo,2014,24
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Promotor de Vendas,2014,42
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2011,74
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2014,120
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista de Eventos,2011,60
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,RECEPCIONISTA EM MEIOS DE HOSPEDAGEM,2011,60
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Salgadeiro,2011,15
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Soldador no Processo Eletrodo Revestido Aço Carbono e Aço Baixa Liga,2011,48
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,SOLDADOR NO PROCESSO TIG EM AÇO,2011,48
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Torneiro Mecânico,2011,64
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Trabalhador Doméstico,2011,40
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Trabalhador Doméstico,2014,1
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2011,95
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2014,22
SP,Jundiaí,SISTEM S,FIC,ENSINO PRESENCIAL,ZELADOR,2011,54
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Administração,2011,45
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Administração,2014,90
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Comércio Exterior,2014,30
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Computação Gráfica,2014,50
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Contabilidade,2011,65
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Eletroeletrônica,2011,12
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Enfermagem,2011,18
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Guia de Turismo,2014,30
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2011,51
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2014,150
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2011,41
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2014,125
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Meio Ambiente,2011,16
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Plásticos,2011,32
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Recursos Humanos,2011,12
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Recursos Humanos,2014,60
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Segurança do Trabalho,2011,112
SP,Jundiaí,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Segurança do Trabalho,2014,40
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agente Comunitário de Saúde,2014,80
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Controle Ambiental,2014,80
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Cuidados de Idosos,2014,80
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Enfermagem,2014,80
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Gerência de Saúde,2014,80
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2014,80
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2015,140
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Meio Ambiente,2014,180
SP,Leme,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Redes de Computadores,2014,180
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Manicure e Pedicure,2013,60
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Manicure e Pedicure,2014,120
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2011,105
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2013,24
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2014,20
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Supermercados,2013,20
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Supermercados,2014,30
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Organizador de Eventos,2013,20
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Organizador de Eventos,2014,60
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Promotor de Vendas,2011,80
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Promotor de Vendas,2014,30
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2011,30
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2013,30
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2014,80
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista de Eventos,2014,30
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Representante Comercial,2014,57
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Salgadeiro,2013,20
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Trabalhador Doméstico,2014,30
SE,Lagarto,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2011,30
SE,Neópolis,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agente Comunitário de Saúde,2013,50
SE,Neópolis,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2013,160
SE,Neópolis,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Orientação Comunitária,2013,50
SE,Nossa Senhora da Glória,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agente Comunitário de Saúde,2013,50
SE,Nossa Senhora da Glória,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2013,160
SE,Nossa Senhora da Glória,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Orientação Comunitária,2013,50
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente Ambiental de Resíduos Sólidos,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Desenvolvimento Cooperativista,2015,20
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Agroflorestal,2014,31
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Familiar,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Orgânico,2014,60
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Orgânico,2015,20
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,AGRICULTOR ORGÂNICO,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Ajudante de Obras,2014,50
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Arquivo,2014,60
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Contabilidade,2011,60
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Bovinocultor de Leite,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Bovinocultor de Leite,2016,20
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Camareira em Meios de Hospedagem,2014,50
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Cozinheiro,2014,50
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Inspetor de Qualidade,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Montador e Reparador de Computadores,2015,20
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Computador,2011,60
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Computador,2014,24
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Computador,2015,20
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Máquinas e Implementos Agrícolas,2014,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Processamento de Frutas e Hortaliças,2014,50
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Preparador de Doces e Conservas,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Produtor de Frutas e Hortaliças Processadas com Uso de Acidificação,2014,21
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Produtor de Queijo,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,FIC,ENSINO PRESENCIAL,Reciclador,2014,60
SE,Nossa Senhora da Glória,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agroecologia,2011,20
SE,Nossa Senhora da Glória,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agronegócio,2011,30
SE,Nossa Senhora da Glória,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Alimentos,2011,20
SE,Poço Redondo,PÚBLICA,FIC,ENSINO PRESENCIAL,Ajudante de Obras,2014,25
SE,Poço Redondo,PÚBLICA,FIC,ENSINO PRESENCIAL,Cozinheiro,2014,25
SE,Poço Redondo,PÚBLICA,FIC,ENSINO PRESENCIAL,Reciclador,2015,20
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agente Comunitário de Saúde,2013,120
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agente Comunitário de Saúde,2014,160
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Enfermagem,2014,160
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Gerência de Saúde,2014,160
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2013,80
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2014,80
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2014,360
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2015,100
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Orientação Comunitária,2013,120
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Orientação Comunitária,2014,310
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Orientação Comunitária,2015,100
SE,Propriá,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Vigilância em Saúde,2014,160
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Agroflorestal,2014,90
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Orgânico,2014,60
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Orgânico,2016,20
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Ajudante de Obras,2014,25
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão em Bordado à Mão,2015,20
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Bovinocultor de Leite,2014,30
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Confeccionador de Bijuterias,2015,20
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Cozinheiro,2014,25
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Computador,2014,30
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Computador,2015,40
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Preparador de Doces e Conservas,2014,30
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,Preparador de Doces e Conservas,2015,20
SE,Propriá,PÚBLICA,FIC,ENSINO PRESENCIAL,"Produtor de Frutas, Hortaliças e Plantas Aromáticas Processadas por Secagem e Desidratação",2014,30
SE,Propriá,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Informática para Internet,2017,50
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Bombas Hidráulicas,2014,31
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Bombas Hidráulicas,2015,20
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,"Mecânico de Freios, Suspensão e Direção de Veículos Leves",2014,16
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,MECÂNICO DE MANUTENÇÃO DE MOTORES CICLO OTTO,2012,16
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Máquinas Agrícolas,2014,79
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motores a Diesel,2012,16
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motores a Diesel,2014,32
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motores a Diesel,2015,20
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motores Ciclo Otto,2013,16
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motores Ciclo Otto,2014,30
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,"Mecânico de Sistemas de Freios, Suspensão e Direção de Veículos Rodoviários Pesados",2014,16
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,MECÂNICO DE USINAGEM,2011,32
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Modelista de Cabedais de Calçados,2011,176
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Montador de Painéis Elétricos,2011,144
SP,Birigui,SISTEM S,FIC,ENSINO PRESENCIAL,Montador de Painéis Elétricos,2013,16
